Temp_max(c),Temp_avg(c),Temp_min(c),Dew_max(c),Dew_avg(c),Dew_min(c),Hum_max(%),Hum_avg(%),Hum_min(%),Wind_max(mph),Wind_avg(mph),Wind_min(mph),Pres_max(in),Pres_avg(in),Pres_min(in),Precipitation
0.0,0.06249999999999861,-1.0,-0.5,-0.9230769230769246,-2.8333333333333255,0.0,-0.71951219512195,-0.4,-1.3333333333333333,-0.30769230769230765,0.0,0.0,0.0,1.0,0.0
-1.0,-1.1875000000000002,-3.5454545454545396,-0.5,-0.8461538461538491,-4.666666666666657,6.0,0.31707317073170826,1.0,-0.6666666666666666,-0.30769230769230765,0.0,0.0,0.0,1.0,0.0
-2.9411764705882404,-1.1875000000000002,-1.9999999999999967,-0.9999999999999983,-0.8461538461538491,-1.0,0.0,0.36585365853658525,1.8,0.6666666666666666,-1.076923076923077,0.0,0.0,0.0,0.0,0.0
1.2941176470588285,0.7499999999999989,1.0,0.5,0.0,-1.0,0.0,-0.6585365853658524,-0.7,1.0,0.6923076923076926,0.0,0.0,0.0,1.0,0.0
0.0,0.06249999999999861,1.0,0.0,-0.30769230769231,-1.0,-5.0,-0.3170731707317065,-0.4,-1.0,0.307692307692308,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.7500000000000011,0.0,0.0,0.07692307692307546,-1.0,6.0,0.6951219512195123,0.0,-1.0,-0.6153846153846153,0.0,0.0,0.10000000000000142,1.0,0.0
0.6470588235294142,0.06249999999999861,-1.0,0.0,-0.38461538461538547,-2.8333333333333255,0.0,-0.4024390243902434,-1.0,-0.3333333333333333,-0.6153846153846153,0.0,0.0,0.0,0.0,0.0
-1.6470588235294141,-1.6875000000000002,-1.9999999999999967,0.0,-0.38461538461538547,0.0,6.0,1.207317073170732,1.0,-0.3333333333333333,-0.6153846153846153,0.0,-0.10000000000000142,0.0,0.0,0.0
0.0,0.06249999999999861,-1.0,-0.5,-0.9230769230769246,-1.0,-5.0,-0.8780487804878032,-0.4,-0.3333333333333333,0.307692307692308,0.0,0.0,0.0,0.0,0.0
-0.35294117647058576,-0.8750000000000006,-1.0,0.0,0.2307692307692318,0.0,6.0,0.9146341463414631,0.6,-0.6666666666666666,-0.3846153846153847,0.0,0.0,-2.3999999999999986,-296.0000000000063,0.0
-0.35294117647058576,0.43749999999999917,1.0,-0.5,-0.38461538461538547,-1.0,-5.0,-0.7317073170731705,-0.1,1.3333333333333333,2.76923076923077,0.0,-0.10000000000000142,0.0,0.0,0.0
-1.6470588235294141,-0.8124999999999998,0.0,-0.5,-0.30769230769231,-1.0,0.0,0.5000000000000009,0.6,-1.3333333333333333,-0.6923076923076923,0.0,0.0,0.0,1.0,0.0
0.6470588235294142,0.43749999999999917,1.0,0.5,0.7692307692307709,1.8333333333333255,0.0,0.06097560975609754,0.0,-1.3333333333333333,-1.076923076923077,0.0,-0.10000000000000142,0.0,0.0,0.0
0.6470588235294142,0.8124999999999976,1.9999999999999967,0.0,0.07692307692307546,-1.0,-10.0,-0.7804878048780475,-0.1,0.6666666666666666,2.307692307692308,1.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.18749999999999806,0.0,0.0,-0.6153846153846173,-2.8333333333333255,0.0,-0.5731707317073155,-0.7,0.0,-0.5384615384615383,0.0,0.0,0.0,0.0,0.0
-2.2941176470588283,-0.6875000000000002,0.0,0.0,-0.2307692307692318,-1.0,-5.0,0.31707317073170826,1.4,0.6666666666666666,-0.46153846153846134,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.43749999999999917,-1.0,0.5,-0.2307692307692318,-1.0,0.0,-0.5731707317073155,-0.4,0.6666666666666666,0.7692307692307694,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.3124999999999997,-1.0,0.5,0.2307692307692318,0.0,6.0,0.4878048780487803,-0.4,-1.3333333333333333,-1.1538461538461537,0.0,0.0,0.10000000000000142,0.0,0.0
-0.35294117647058576,-0.3124999999999997,0.0,0.0,0.0,0.0,0.0,0.2560975609756107,0.6,-0.6666666666666666,-0.3846153846153847,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.18749999999999806,1.0,0.5,0.6153846153846173,0.0,0.0,0.24390243902439016,0.0,0.0,-1.1538461538461537,0.0,0.0,-1.1999999999999993,-296.0000000000063,0.0
-0.35294117647058576,-0.5625000000000008,-1.0,-0.5,-1.4615384615384663,-4.666666666666657,-5.0,-0.634146341463413,-0.7,-1.3333333333333333,-0.5384615384615383,0.0,0.0,0.0,1.0,0.0
0.6470588235294142,0.6874999999999981,1.0,1.2727272727272714,1.6923076923076954,3.6666666666666567,6.0,0.4756097560975615,0.3,-0.3333333333333333,-0.07692307692307666,0.0,-0.10000000000000142,0.0,0.0,0.0
-0.35294117647058576,0.12499999999999944,1.0,0.5,0.5384615384615391,1.8333333333333255,0.0,0.19512195121951317,1.0,0.6666666666666666,0.7692307692307694,0.0,0.0,0.0,0.0,0.0
-2.2941176470588283,-0.9374999999999992,0.0,-0.5,-0.6153846153846173,-1.0,0.0,0.2804878048780501,1.4,-0.3333333333333333,-0.46153846153846134,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07317073170731636,-0.1,-0.3333333333333333,-0.6153846153846153,0.0,-0.10000000000000142,-0.09999999999999787,-1.0000000000000355,0.0
-0.35294117647058576,-0.4375000000000014,0.0,0.0,0.2307692307692318,0.0,0.0,0.4878048780487803,0.6,0.6666666666666666,0.9230769230769234,0.0,-0.10000000000000142,0.0,0.0,0.0
1.9411764705882426,1.3749999999999984,1.0,0.0,0.0,-2.8333333333333255,0.0,-1.1219512195121935,-1.2,0.0,0.3846153846153847,0.0,0.0,0.0,0.0,0.0
0.0,0.4999999999999978,0.0,0.0,0.4615384615384609,1.8333333333333255,0.0,-0.15853658536585324,0.3,0.6666666666666666,-0.30769230769230765,0.0,0.0,0.0,0.0,0.0
-1.6470588235294141,-0.4375000000000014,-1.0,0.0,-0.07692307692307819,0.0,0.0,0.158536585365855,1.0,-0.3333333333333333,-0.6923076923076923,0.0,-0.10000000000000142,0.0,0.0,0.0
1.2941176470588285,1.249999999999999,1.9999999999999967,1.2727272727272714,2.0000000000000027,3.6666666666666567,-5.0,0.1707317073170738,0.3,-0.6666666666666666,-0.5384615384615383,0.0,-0.10000000000000142,-0.09999999999999787,0.0,0.0
1.2941176470588285,0.2499999999999989,-1.0,0.5,0.6153846153846173,0.0,6.0,0.19512195121951317,-0.4,-0.3333333333333333,0.230769230769231,0.0,0.0,0.0,0.0,0.0
0.0,0.37499999999999833,1.0,0.9999999999999983,0.8461538461538464,1.8333333333333255,-5.0,0.07317073170731808,1.0,0.6666666666666666,0.6153846153846153,1.0,0.0,0.0,1.0,0.0
-1.0,-0.2500000000000011,1.0,0.5,0.4615384615384609,0.0,0.0,0.45121951219512213,1.0,0.6666666666666666,0.153846153846154,0.0,0.0,0.10000000000000142,1.0,0.0
-0.35294117647058576,-0.5625000000000008,0.0,-0.5,-0.5384615384615391,-1.0,0.0,0.10975609756097626,0.3,-0.6666666666666666,-0.6923076923076923,0.0,-0.10000000000000142,0.0,0.0,0.0
-0.35294117647058576,-0.7500000000000011,-1.9999999999999967,0.0,-0.5384615384615391,-1.0,0.0,0.14634146341463444,-0.1,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12499999999999944,0.0,0.0,-0.38461538461538547,-4.666666666666657,0.0,-0.4024390243902434,-0.7,-0.3333333333333333,0.076923076923077,0.0,-0.10000000000000142,0.0,0.0,0.0
0.0,0.2499999999999989,0.0,0.0,0.15384615384615363,-1.0,0.0,-0.18292682926829262,-0.4,-0.3333333333333333,-0.3846153846153847,0.0,0.0,0.0,0.0,0.0
1.2941176470588285,1.3749999999999984,1.0,1.2727272727272714,1.0000000000000027,1.8333333333333255,-5.0,-0.585365853658536,0.3,1.0,1.0769230769230773,0.0,0.0,0.10000000000000142,1.0,0.0
0.0,0.7499999999999989,1.0,-0.5,-0.4615384615384636,-1.0,-10.0,-0.9999999999999982,-0.1,0.0,0.307692307692308,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.4999999999999978,0.0,-0.5,-0.15384615384615363,-1.0,0.0,-0.5609756097560967,-0.4,0.6666666666666666,0.076923076923077,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.7499999999999989,1.0,0.5,0.6153846153846173,-1.0,0.0,-0.28048780487804836,-0.7,0.0,0.076923076923077,0.0,0.0,0.10000000000000142,1.0,0.0
0.0,-0.12500000000000167,0.0,0.0,-0.38461538461538547,-1.0,0.0,-0.1341463414634139,0.2,-0.3333333333333333,0.3846153846153847,0.0,0.0,0.0,1.0,0.0
0.0,-0.8750000000000006,-1.0,-0.5,-0.30769230769231,-1.0,0.0,0.5853658536585378,-0.1,1.6666666666666667,-0.15384615384615366,0.0,-0.10000000000000142,0.0,0.0,0.0
-0.35294117647058576,-1.4374999999999991,-1.0,-0.5,-1.0769230769230809,-1.0,0.0,0.32926829268292707,-0.1,0.6666666666666666,-0.07692307692307666,0.0,0.09999999999999787,0.10000000000000142,1.0,0.0
-1.0,-0.2500000000000011,0.0,-0.5,-1.1538461538461564,-2.8333333333333255,-5.0,-0.7804878048780475,-0.1,0.0,0.3846153846153847,1.0,0.09999999999999787,0.10000000000000142,1.0,0.0
0.6470588235294142,0.2499999999999989,0.0,-0.5,-0.30769230769231,-1.0,0.0,-0.46341463414634093,-0.4,0.6666666666666666,0.230769230769231,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,1.1249999999999973,1.0,0.0,0.07692307692307546,0.0,-5.0,-1.0121951219512189,-0.4,0.6666666666666666,-0.15384615384615366,0.0,-0.10000000000000142,0.0,0.0,0.0
0.6470588235294142,0.4999999999999978,0.0,-0.5,-0.38461538461538547,-1.0,0.0,-0.7439024390243892,-0.7,0.6666666666666666,-0.23076923076923067,0.0,0.0,0.0,0.0,0.0
-0.35294117647058576,-0.5,-1.0,-0.9999999999999983,-1.2307692307692346,-4.666666666666657,0.0,-0.4756097560975598,-0.1,-1.0,-0.46153846153846134,0.0,-0.10000000000000142,0.0,0.0,0.0
0.0,-0.37500000000000056,-1.9999999999999967,-0.5,-0.38461538461538547,-1.0,0.0,0.0,0.3,-0.6666666666666666,-0.46153846153846134,0.0,-0.10000000000000142,0.0,0.0,0.0
0.6470588235294142,0.5624999999999987,1.0,0.0,0.4615384615384609,0.0,0.0,-0.2195121951219508,-0.1,1.0,0.9230769230769234,0.0,-0.10000000000000142,0.0,0.0,0.0
-2.2941176470588283,-0.18750000000000028,1.0,0.5,0.7692307692307709,0.0,0.0,0.5731707317073172,1.4,0.0,0.3846153846153847,0.0,0.0,0.0,0.0,0.0
-1.6470588235294141,-0.6875000000000002,0.0,0.0,0.07692307692307546,0.0,0.0,0.5731707317073172,1.4,-1.6666666666666667,-1.3076923076923077,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.2500000000000011,-1.0,0.0,-0.30769230769231,0.0,0.0,0.012195121951220548,-0.4,1.0,-0.3846153846153847,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.6249999999999994,-1.0,-0.9999999999999983,-1.4615384615384663,-4.666666666666657,-5.0,-1.5365853658536572,-1.2,-0.6666666666666666,-0.23076923076923067,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.12500000000000167,-1.9999999999999967,-0.9999999999999983,-2.4615384615384666,-8.333333333333314,-5.0,-1.6585365853658525,-1.5,-0.3333333333333333,-0.5384615384615383,0.0,0.0,0.10000000000000142,1.0,0.0
-0.35294117647058576,0.3124999999999997,1.0,0.5,1.1538461538461564,1.8333333333333255,0.0,0.35365853658536645,1.4,-0.3333333333333333,0.153846153846154,0.0,0.0,0.0,1.0,0.0
-0.35294117647058576,0.0,-1.9999999999999967,0.0,-0.30769230769231,-1.0,0.0,-0.32926829268292535,0.2,1.0,2.2307692307692313,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0625000000000009,-2.5454545454545427,-0.5,-0.8461538461538491,-2.8333333333333255,0.0,0.07317073170731808,0.2,1.0,0.6923076923076926,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.5,-1.0,0.5,0.07692307692307546,0.0,0.0,0.4756097560975615,0.0,-0.3333333333333333,-0.6153846153846153,0.0,0.09999999999999787,0.10000000000000142,1.0,0.0
0.6470588235294142,0.6874999999999981,0.0,-0.5,-0.30769230769231,-1.0,-5.0,-0.8658536585365844,-0.4,0.6666666666666666,1.615384615384616,0.0,0.0,0.0,0.0,0.0
-1.0,-0.4375000000000014,0.0,-0.5,-0.7692307692307709,-1.0,-5.0,-0.256097560975609,0.6,0.6666666666666666,1.7692307692307694,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.12500000000000167,0.0,0.5,0.9230769230769246,1.8333333333333255,6.0,0.7682926829268304,0.0,2.0,-0.46153846153846134,0.0,0.0,0.0,1.0,0.0
1.2941176470588285,1.3124999999999976,1.0,0.0,-0.30769230769231,0.0,-5.0,-1.3170731707317065,-0.7,-0.3333333333333333,0.153846153846154,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.7499999999999989,0.0,-0.5,-0.7692307692307709,-1.0,-5.0,-1.2439024390243885,-0.7,-0.6666666666666666,0.230769230769231,0.0,0.0,0.0,1.0,0.0
0.6470588235294142,0.37499999999999833,0.0,0.0,0.0,-1.0,0.0,-0.34146341463414587,-0.4,-0.3333333333333333,0.076923076923077,0.0,-0.10000000000000142,0.0,0.0,0.0
-0.35294117647058576,0.6874999999999981,1.9999999999999967,0.0,0.30769230769230727,-1.0,-5.0,-0.5243902439024385,-0.1,0.0,2.307692307692308,1.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.2500000000000011,1.0,0.5,1.1538461538461564,3.6666666666666567,6.0,1.0121951219512206,0.3,0.6666666666666666,-1.7692307692307694,0.0,-0.10000000000000142,-1.3000000000000007,-296.0000000000063,0.0
0.0,0.18749999999999806,0.0,0.0,-0.30769230769231,-1.0,-5.0,-0.37804878048780405,-0.4,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
-0.35294117647058576,-0.37500000000000056,-1.0,-0.9999999999999983,-1.30769230769231,-2.8333333333333255,0.0,-0.7317073170731705,-0.4,0.0,1.307692307692308,0.0,0.0,0.0,1.0,0.0
0.0,-0.4375000000000014,-1.0,0.0,-0.4615384615384636,-1.0,-5.0,-0.012195121951218815,-0.1,0.0,-0.6153846153846153,0.0,0.0,-4.899999999999999,-296.0000000000063,0.0
-0.35294117647058576,0.18749999999999806,0.0,-0.5,-0.38461538461538547,0.0,0.0,-0.4756097560975598,0.3,0.6666666666666666,0.6153846153846153,0.0,0.0,0.0,0.0,0.0
0.0,-0.7500000000000011,0.0,-0.5,-0.15384615384615363,-1.0,0.0,0.5609756097560984,-0.4,0.6666666666666666,-1.3076923076923077,0.0,-0.10000000000000142,0.0,0.0,0.0
-0.35294117647058576,-0.8124999999999998,0.0,1.7727272727272698,0.8461538461538464,1.8333333333333255,6.0,1.3658536585365852,0.6,-0.3333333333333333,-0.5384615384615383,0.0,0.0,0.0,0.0,0.0
0.0,-0.9374999999999992,-1.0,0.5,0.0,0.0,6.0,0.8292682926829279,-0.1,-0.6666666666666666,-0.6153846153846153,0.0,0.0,0.0,0.0,0.0
-1.6470588235294141,-0.8750000000000006,0.0,0.0,0.2307692307692318,0.0,6.0,0.8292682926829279,1.4,-0.6666666666666666,-0.30769230769230765,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.5624999999999987,-1.0,0.5,0.8461538461538464,0.0,0.0,-0.02439024390243763,0.3,1.3333333333333333,0.230769230769231,0.0,0.0,0.0,0.0,0.0
0.0,-0.5,-38.90909090909086,0.0,-1.2307692307692346,-67.66666666666652,0.0,-1.048780487804877,-5.6,1.3333333333333333,2.5384615384615388,1.0,-0.10000000000000142,-1.3999999999999986,-296.0000000000063,0.0
0.6470588235294142,0.7499999999999989,1.0,0.0,-0.30769230769231,-4.666666666666657,-5.0,-0.8658536585365844,-1.0,0.6666666666666666,0.6923076923076926,0.0,-0.10000000000000142,0.0,0.0,0.0
0.0,-0.12500000000000167,0.0,0.0,0.0,0.0,0.0,0.09756097560975745,-0.1,1.3333333333333333,-0.07692307692307666,0.0,0.09999999999999787,0.10000000000000142,1.0,0.0
-1.6470588235294141,-1.0625000000000009,-1.9999999999999967,-0.5,-0.15384615384615363,-1.0,0.0,0.7195121951219516,1.0,-2.3333333333333335,-2.0,0.0,0.0,-2.5,-296.0000000000063,0.0
0.0,-0.12500000000000167,0.0,0.0,0.15384615384615363,0.0,0.0,0.18292682926829262,-0.1,0.0,-0.15384615384615366,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.12499999999999944,0.0,0.0,0.0,0.0,0.0,-0.18292682926829262,-0.4,-1.0,-1.3846153846153846,0.0,0.0,0.10000000000000142,0.0,0.0
0.6470588235294142,0.0,-1.0,0.0,0.6153846153846173,0.0,0.0,0.45121951219512213,0.0,-0.3333333333333333,-0.6153846153846153,0.0,-0.10000000000000142,0.0,0.0,0.0
0.0,-0.4375000000000014,-1.0,0.0,0.0,0.0,6.0,0.32926829268292707,0.3,0.6666666666666666,0.8461538461538467,1.0,-0.10000000000000142,0.0,0.0,0.0
-1.0,-0.4375000000000014,1.0,0.5,0.4615384615384609,0.0,0.0,0.6219512195121959,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.43749999999999917,0.0,0.0,0.38461538461538547,0.0,0.0,-0.19512195121951142,0.3,1.3333333333333333,0.0,0.0,0.09999999999999787,0.10000000000000142,1.0,0.0
-0.35294117647058576,0.18749999999999806,0.0,0.5,1.2307692307692317,1.8333333333333255,6.0,0.5609756097560984,1.0,0.6666666666666666,1.2307692307692313,0.0,-0.10000000000000142,0.0,0.0,0.0
-0.35294117647058576,-0.5625000000000008,-1.0,-0.5,-0.9230769230769246,-4.666666666666657,0.0,-0.2682926829268278,0.3,0.0,0.4615384615384617,0.0,0.0,0.10000000000000142,1.0,0.0
-0.35294117647058576,-0.5,0.0,0.0,-0.38461538461538547,-1.0,0.0,0.12195121951219508,0.3,1.0,0.9230769230769234,1.0,0.0,0.0,0.0,0.0
-1.6470588235294141,-0.6249999999999994,0.0,0.5,0.4615384615384609,1.8333333333333255,0.0,0.8536585365853656,1.4,0.0,0.076923076923077,0.0,0.0,-1.1999999999999993,-296.0000000000063,0.0
0.6470588235294142,-0.12500000000000167,0.0,0.5,0.15384615384615363,0.0,0.0,0.19512195121951317,0.0,0.6666666666666666,0.307692307692308,1.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.12500000000000167,0.0,0.5,-0.15384615384615363,-1.0,0.0,-0.07317073170731636,-0.1,2.3333333333333335,-0.3846153846153847,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.6874999999999981,1.0,0.5,0.4615384615384609,0.0,0.0,-0.256097560975609,-0.4,0.0,0.153846153846154,0.0,0.0,0.0,0.0,0.0
-0.35294117647058576,-1.0625000000000009,0.0,-0.5,-0.30769230769231,0.0,0.0,0.670731707317073,0.6,-0.6666666666666666,-1.0,0.0,0.0,-2.3999999999999986,-296.0000000000063,0.0
0.0,-0.4375000000000014,0.0,0.9999999999999983,0.6923076923076927,1.8333333333333255,0.0,0.7804878048780493,1.0,-0.6666666666666666,0.076923076923077,0.0,0.0,0.0,0.0,0.0
1.2941176470588285,0.7499999999999989,1.0,-0.5,-0.9230769230769246,-8.333333333333314,-10.0,-1.2560975609756089,-2.0,1.0,1.615384615384616,2.0,-0.10000000000000142,-0.09999999999999787,0.0,0.0
0.0,-1.6875000000000002,-38.90909090909086,0.0,-1.30769230769231,-67.66666666666652,0.0,-0.06097560975609754,-5.6,0.6666666666666666,-0.07692307692307666,0.0,0.0,-2.3999999999999986,-296.0000000000063,0.0
-0.35294117647058576,-0.8124999999999998,-1.9999999999999967,-0.9999999999999983,-1.4615384615384663,-4.666666666666657,0.0,-0.4878048780487803,-0.4,0.6666666666666666,0.4615384615384617,1.0,0.0,0.10000000000000142,0.0,0.0
0.0,-0.12500000000000167,-1.9999999999999967,-0.5,-1.0769230769230809,-4.666666666666657,0.0,-0.6585365853658524,-1.0,-0.3333333333333333,0.5384615384615387,0.0,0.0,0.10000000000000142,1.0,0.0
-0.35294117647058576,-0.6249999999999994,-2.5454545454545427,-0.9999999999999983,-1.61538461538462,-2.8333333333333255,0.0,-0.7682926829268286,-0.4,0.0,1.615384615384616,0.0,0.0,0.10000000000000142,1.0,0.0
-1.0,-1.1249999999999996,-1.0,-0.5,-0.4615384615384636,0.0,0.0,0.6341463414634148,0.6,-1.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,-0.12500000000000167,0.0,0.5,0.2307692307692318,0.0,0.0,0.2560975609756107,0.0,1.6666666666666667,0.0,0.0,-0.10000000000000142,0.0,0.0,0.0
-1.0,-0.2500000000000011,0.0,0.0,0.30769230769230727,0.0,0.0,0.35365853658536645,0.6,-1.0,-0.07692307692307666,0.0,0.0,0.0,0.0,0.0
-0.35294117647058576,-0.2500000000000011,0.0,0.5,0.6153846153846173,0.0,6.0,0.5731707317073172,1.0,-0.3333333333333333,0.3846153846153847,0.0,-0.10000000000000142,0.0,0.0,0.0
0.6470588235294142,0.9999999999999978,1.0,0.5,1.0769230769230782,1.8333333333333255,0.0,-0.2682926829268278,0.3,-0.3333333333333333,0.4615384615384617,0.0,-0.10000000000000142,0.0,0.0,0.0
1.2941176470588285,1.187499999999998,1.9999999999999967,0.5,1.3846153846153881,3.6666666666666567,0.0,-0.18292682926829262,0.3,0.0,-1.076923076923077,0.0,-0.10000000000000142,-0.09999999999999787,0.0,0.0
-1.0,-0.18750000000000028,0.0,0.5,0.30769230769230727,0.0,0.0,0.2682926829268295,0.6,0.0,-0.07692307692307666,0.0,0.0,0.0,0.0,0.0
1.2941176470588285,0.43749999999999917,0.0,0.5,0.2307692307692318,0.0,0.0,-0.20731707317073025,-0.3,-0.3333333333333333,-0.6153846153846153,0.0,0.0,0.0,0.0,0.0
0.6470588235294142,0.12499999999999944,0.0,0.9999999999999983,0.5384615384615391,0.0,0.0,0.24390243902439016,0.0,-0.6666666666666666,0.230769230769231,0.0,0.0,0.0,0.0,0.0
